=== 自动建图数据 ===
总步数: 2492
总时间: 234.56秒
建图方式: 自动探索算法

=== 扫描数据 ===
步数,时间,X,Y,角度,前方,左侧,右侧,后方,最小距离
2475,233.47,24.750,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2476,233.54,24.760,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2477,233.60,24.770,0.000,1.130,5.00,1.07,5.00,0.90,0.90
2478,233.66,24.780,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2479,233.73,24.790,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2480,233.79,24.800,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2481,233.86,24.810,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2482,233.92,24.820,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2483,233.98,24.830,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2484,234.05,24.840,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2485,234.11,24.850,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2486,234.18,24.860,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2487,234.24,24.870,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2488,234.30,24.880,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2489,234.37,24.890,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2490,234.43,24.900,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2491,234.50,24.910,0.000,1.130,5.00,1.05,5.00,0.90,0.90

=== 统计信息 ===
平均距离: 2.60m
最小距离: 0.12m
最大距离: 5.00m
有效测量次数: 9968
